Lambda,Condition,Covariate Condition
0.04981981981981981,5.741955445386722,10.075802710752628
0.05081581581581581,5.649012558236398,9.897915904937609
0.051811811811811805,5.559643016243592,9.72686825568311
0.0528078078078078,5.47364463126896,9.562272787681888
0.0538038038038038,5.390830186499576,9.40377117979829
0.05479979979979979,5.311026075916463,9.251031161095225
0.05579579579579579,5.23407108948117,9.103744185758133
0.056791791791791786,5.159815326152414,8.961623352677497
0.05778778778778778,5.088119219310229,8.824401540172488
0.05878378378378378,5.018852661255856,8.691829730338995
0.059779779779779774,4.95189421523228,8.563675500906864
0.06077577577577577,4.887130404925415,8.43972166539007
0.06177177177177177,4.824455072700982,8.319765044792717
0.06276776776776777,4.763768798942122,8.203615356258
0.06376376376376376,4.704978375807133,8.091094205873752
0.06475975975975976,4.647996329548252,7.982034174420876
0.06575575575575575,4.59274048624292,7.876277986210349
0.06675175175175174,4.539133576403021,7.773677752330474
0.06774774774774775,4.487102874461294,7.674094280646545
0.06874374374374374,4.436579869597566,7.5773964457831555
0.06973973973973974,4.387499964771857,7.483460613092558
0.07073573573573573,4.339802201184,7.392170111287884
0.07173173173173174,4.293429005688698,7.30341474901143
0.07272772772772773,4.2483259589651095,7.217090371125978
0.07372372372372372,4.204441582478501,7.13309845097295
0.07471971971971972,4.161727142480385,7.051345715240911
0.07571571571571571,4.120136469478209,6.971743798442067
0.0767117117117117,4.079625791768664,6.8942089243056
0.07770770770770771,4.040153581772894,6.818661611672777
0.0787037037037037,4.001680414039391,6.745026402723791
0.0796996996996997,3.9641688338940373,6.673231611581987
0.0806956956956957,3.9275832358174005,6.603209091535793
0.08169169169169169,3.891889750719003,6.53489401928879
0.08268768768768768,3.85705614135848,6.468224694802469
0.08368368368368369,3.823051705234923,6.403142355432511
0.08467967967967968,3.789847184329384,6.339591003181724
0.08567567567567567,3.7574146811430365,6.277517244002313
0.08667167167167167,3.725727580524406,6.216870138178185
0.08766766766766766,3.6947604768253375,6.157601060906125
0.08866366366366366,3.6644891059667626,6.099663572273868
0.08965965965965966,3.6348902820323143,6.043013295904414
0.09065565565565566,3.6059418380417263,5.987607805599936
0.09165165165165165,3.5776225705859552,5.933406519377016
0.09264764764764764,3.549912188033478,5.88037060033664
0.09364364364364364,3.522791262041844,5.828462863860587
0.09463963963963963,3.4962411821310324,5.777647690667495
0.09563563563563564,3.470244113095356,5.727890945302049
0.09663163163163163,3.444782955049162,5.679159899664971
0.09762762762762763,3.419841305918178,5.631423161223815
0.09862362362362362,3.3954034262036985,5.5846506055737954
0.09961961961961961,3.371454205860406,5.538813313044198
0.1006156156156156,3.3479791331415787,5.493883509069868
0.10161161161161161,3.3249642652764715,5.449834508069723
0.1026076076076076,3.302396200855506,5.406640660593708
0.1036036036036036,3.280262053808347,5.364277303518437
0.1045995995995996,3.258549428868607,5.3227207130882705
0.10559559559559559,3.237246398427124,5.281948060613876
0.1065915915915916,3.21634148068292,5.24193737065463
0.10758758758758759,3.1958236190077867,5.202667481523617
0.10858358358358358,3.1756821624465035,5.1641180079664295
0.10957957957957958,3.155906847280571,5.1262693058752005
0.11057557557557557,3.1364877795882533,5.089102438909682
0.11157157157157156,3.1174154187387533,5.052599146906135
0.11256756756756757,3.098680561762652,5.016741815963344
0.11356356356356356,3.0802743285448186,4.981513450102762
0.11455955955955956,3.0621881477897155,4.94689764440699
0.11555555555555555,3.044413743712502,4.9128785595474636
0.11655155155155154,3.0269431234125683,4.879440897618059
0.11754754754754754,3.0097685648889296,4.846569879197468
0.11854354354354354,2.9928826056598314,4.81425122156773
0.11953953953953954,2.976278031951249,4.782471118021758
0.12053553553553553,2.959947868421414,4.751216218196722
0.12153153153153153,2.9438853683906254,4.720473609374502
0.12252752752752752,2.9280840045475376,4.690230798694157
0.12352352352352351,2.9125374601051175,4.660475696224946
0.12451951951951952,2.897239620381012,4.631196598851705
0.1255155155155155,2.882184564778817,4.602382174927492
0.1265115115115115,2.867366559148083,4.5740214496511316
0.1275075075075075,2.8527800485024324,4.546103791130154
0.12850350350350348,2.8384196500763004,4.518618897091792
0.1294994994994995,2.824280146702058,4.491556782207298
0.1304954954954955,2.810356480490474,4.464907765996691
0.13149149149149147,2.7966437467983556,4.43866246128318
0.13248748748748748,2.783137188468278,4.412811763168436
0.1334834834834835,2.769832190326221,4.387346838501374
0.13447947947947947,2.7567242739237017,4.362259115814942
0.13547547547547548,2.74380909251185,4.337540275706808
0.13647147147147146,2.7310824262355524,4.313182241641237
0.13746746746746746,2.718540177536521,4.2891771711509366
0.13846346346346347,2.7061783667547643,4.265517447418459
0.13945945945945945,2.6939931279185463,4.24219567121848
0.14045545545545546,2.681980704713441,4.21920465320285
0.14145145145145144,2.6701374466217387,4.196537406511627
0.14244744744744745,2.658459805223752,4.174187139694025
0.14344344344344342,2.646944330653247,4.152147249924345
0.14443943943943943,2.635587668199533,4.130411316498555
0.14543543543543544,2.624386555049138,4.108973094598102
0.14643143143143142,2.6133378171605033,4.087826509308262
0.14742742742742743,2.6024383662653126,4.06696564987886
0.1484234234234234,2.5916851969906163,4.04638476421621
0.1494194194194194,2.581075384095992,4.02607825359522
0.15041541541541542,2.5706060798205246,4.0060406675816616
0.1514114114114114,2.560274511334461,3.9862666991548257
0.1524074074074074,2.5500779782908105,3.966751180021398
0.1534034034034034,2.5400138504723047,3.9474890761119603
0.1543993993993994,2.5300795655294617,3.928475483251699
0.15539539539539537,2.5202726268055895,3.90970562299767
0.15639139139139138,2.5105906012449553,3.8911748386351195
0.1573873873873874,2.501031117380326,3.8728785913258212
0.15838338338338337,2.4915918633964855,3.8548124564016955
0.15937937937937938,2.482270585266342,3.8369721197975
0.16037537537537536,2.4730650849564775,3.8193533746163495
0.16137137137137136,2.4639732186991816,3.8019521178224602
0.16236736736736737,2.454992895328047,3.784764347055629
0.16336336336336335,2.4461220746744763,3.7677861575622438
0.16435935935935936,2.4373587660224767,3.751013739237849
0.16535535535535534,2.4287010266193128,3.734443373776609
0.16635135135135135,2.420146960239647,3.718071431923207
0.16734734734734735,2.4116947158009645,3.7018943708228167
0.16834334334334333,2.4033424860281416,3.6859087314651857
0.16933933933933934,2.395088506165146,3.670111136218939
0.17033533533533532,2.3869310527319425,3.6544982864523194
0.17133133133133133,2.3788684423247375,3.63906696023696
0.1723273273273273,2.370899030457852,3.623814010131325
0.17332332332332331,2.3630212104455013,3.608736361040472
0.17431931931931932,2.355233412321938,3.5938310081492917
0.1753153153153153,2.347534101798374,3.5790950149261054
0.1763113113113113,2.339921779255281,3.5645255111940233
0.1773073073073073,2.3323949787686384,3.550119691267198
0.1783033033033033,2.324952267168826,3.535874812149669
0.1792992992992993,2.3175922431308806,3.5217881917940943
0.18029529529529528,2.3103135362949105,3.507857207418362
0.1812912912912913,2.303114806415496,3.4940792938775243
0.18228728728728727,2.2959947425389853,3.480451942089224
0.18328328328328328,2.2889520622075987,3.4669726975104243
0.18427927927927926,2.281985510689369,3.4536391586635045
0.18527527527527526,2.27509386023289,3.440448975709973
0.18627127127127127,2.2682759093460008,3.4273998490698254
0.18726726726726725,2.2615304820974638,3.414489528085087
0.18826326326326326,2.2548564274408354,3.401715809725686
0.18925925925925924,2.2482526185596625,3.389076537336217
0.19025525525525525,2.2417179522332575,3.376569599422086
0.19125125125125125,2.2352513482222944,3.3641929284735648
0.19224724724724723,2.228851748673492,3.351944499826395
0.19324324324324324,2.22251811754272,3.339822330557668
0.19423923923923922,2.2162494400358406,3.327824478415616
0.19523523523523523,2.2100447220666877,3.3159490407821903
0.1962312312312312,2.2039029897315108,3.3041941536672454
0.19722722722722721,2.197823288799402,3.292557990733177
0.19822322322322322,2.1918046842180217,3.2810387623489916
0.1992192192192192,2.1858462596342094,3.2696347146726867
0.2002152152152152,2.1799471169288576,3.2583441287611343
0.2012112112112112,2.174106375765628,3.247165319706276
0.2022072072072072,2.1683231731530044,3.2360966357969265
0.2032032032032032,2.162596663019183,3.2251364577052137
0.20419919919919918,2.156926015799479,3.2142831976967994
0.2051951951951952,2.151310418035678,3.2035352988641312
0.20619119119119117,2.145749071987047,3.1928912343819134
0.20718718718718718,2.140241195252531,3.182349506784032
0.20818318318318318,2.13478602040382,3.171908647261248
0.20917917917917916,2.129382794628891,3.1615672149789846
0.21017517517517517,2.124030779385673,3.151323796414445
0.21117117117117115,2.1187292500655364,3.1411770047125427
0.21216716716716716,2.1134774956662317,3.131125479059981
0.21316316316316314,2.1082748184740425,3.1211678840768187
0.21415915915915915,2.103120533754735,3.111302909225074
0.21515515515515515,2.0980139694531745,3.1015292682337297
0.21615115115115113,2.0929544659011867,3.091845698539646
0.21714714714714714,2.087941375533487,3.0822509607438247
0.21814314314314312,2.0829740626113775,3.07274383808264
0.21913913913913913,2.0780519029539977,3.063323135913387
0.22013513513513513,2.0731742836768428,3.053987681213914
0.22113113113113111,2.068340602937374,3.0447363220956896
0.22212712712712712,2.0635502696874664,3.0355679273299754
0.2231231231231231,2.058802703432471,3.026481385886763
0.2241191191191191,2.0540973339967294,3.0174756064858905
0.2251151151151151,2.0494336012952834,3.008549517160206
0.2261111111111111,2.044810955111649,2.9997020648301507
0.2271071071071071,2.040228854881401,2.9909322148896273
0.22810310310310308,2.035686769481465,2.982238950802671
0.2290990990990991,2.031184177024879,2.9736212737106595
0.23009509509509507,2.026720564660905,2.96507820204972
0.23109109109109108,2.0222954283802865,2.9566087711780193
0.23208708708708709,2.017908272825543,2.9482120330126937
0.23308308308308306,2.013558611106115,2.939887055676007
0.23407907907907907,2.0092459646182315,2.931632923150629
0.23507507507507505,2.004969862869362,2.9234487349436122
0.23607107107107106,2.0007298433071043,2.9153336057589367
0.23706706706706707,1.9965254511523873,2.907286665178225
0.23806306306306305,1.9923562392368706,2.899307057349557
0.23905905905905905,1.9882217678443872,2.891393940684024
0.24005505505505503,1.9841216045563603,2.88354648755982
0.24105105105105104,1.980055324101033,2.8757638840337143
0.24204704704704702,1.976022508206428,2.8680453295595996
0.24304304304304303,1.9720227454569201,2.860390036713996
0.24403903903903904,1.9680556311533246,2.852797230928274
0.24503503503503501,1.964120767176389,2.8452661502273706
0.24603103103103102,1.960217761853618,2.83779604497491
0.247027027027027,1.9563462298292933,2.830386177624437
0.248023023023023,1.9525057919376632,2.823035822476675
0.24901901901901902,1.9486960750791318,2.8157442654426115
0.250015015015015,1.9449167120994366,2.8085108038122173
0.251011011011011,1.9411673416717012,2.8013347460287057
0.25200700700700696,1.9374476081812657,2.7942154114681297
0.253003003003003,1.9337571616132607,2.7871521302241695
0.25399899899899897,1.9300956574428287,2.7801442428980243
0.25499499499499495,1.926462756527862,2.773191100393179
0.255990990990991,1.9228581250043386,2.766292063715009
0.25698698698698696,1.9192814341840074,2.7594465037750098
0.25798298298298294,1.9157323604544987,2.7526538011995703
0.258978978978979,1.9122105851817028,2.7459133461431597
0.25997497497497496,1.9087157946144202,2.739224538105844
0.26097097097097094,1.9052476797911777,2.7325867857548958
0.261966966966967,1.9018059364491742,2.725999506750574
0.26296296296296295,1.8983902649353017,2.719462127575789
0.26395895895895893,1.8950003701191744,2.7129740833696445
0.2649549549549549,1.8916359613081242,2.7065348177647777
0.26595095095095095,1.8882967521640963,2.7001437827282664
0.26694694694694693,1.884982460622426,2.6938004384061762
0.2679429429429429,1.881692808812396,2.6875042529715434
0.26893893893893894,1.878427522979595,2.681254702475747
0.2699349349349349,1.8751863334099583,2.6750512707031278
0.2709309309309309,1.8719689743555195,2.6688934490288867
0.27192692692692694,1.8687751839617615,2.662780736280054
0.2729229229229229,1.8656047041965889,2.6567126385995183
0.2739189189189189,1.862457280780818,2.65068866931301
0.2749149149149149,1.8593326631202045,2.644708348799005
0.2759109109109109,1.8562306042389345,2.6387712043614138
0.2769069069069069,1.8531508607145442,2.6328767701050464
0.27790290290290287,1.8500931926142423,2.627024586813718
0.2788988988988989,1.8470573634326093,2.62121420183102
0.2798948948948949,1.8440431400306057,2.6154451689435803
0.28089089089089087,1.8410502925758911,2.609717048266841
0.28188688688688684,1.838078594484416,2.6040294061332667
0.2828828828828829,1.8351278223632237,2.5983818149828695
0.28387887887887886,1.832197755954474,2.592773853256082
0.28487487487487484,1.8292881780806463,2.587205105288869
0.2858708708708709,1.8263988745908657,2.5816751612100033
0.28686686686686685,1.8235296343083724,2.5761836168405265
0.28786286286286283,1.8206802489790614,2.5707300735952683
0.2888588588588588,1.8178505132211038,2.5653141383863822
0.28985485485485485,1.815040224475587,2.5599354235289433
0.29085085085085083,1.8122491829581933,2.5545935466484013
0.2918468468468468,1.8094771916118453,2.549288130589971
0.29284284284284284,1.8067240560603315,2.5440188033298923
0.2938388388388388,1.8039895845628713,2.538785197888429
0.2948348348348348,1.8012735879695994,2.533586952244716
0.29583083083083084,1.7985758796779494,2.528423709253248
0.2968268268268268,1.795896275589923,2.5232951165620974
0.2978228228228228,1.7932345940702012,2.518200826532756
0.2988188188188188,1.7905906559051075,2.5131404961615926
0.2998148148148148,1.7879642842623855,2.5081137870028507
0.3008108108108108,1.785355304651773,2.503120365093204
0.30180680680680677,1.7827635448863497,2.498159900877792
0.3028028028028028,1.7801888350446717,2.4932320691377137
0.3037987987987988,1.777631007433624,2.488336548918957
0.30479479479479477,1.7750898965520112,2.4834730234627025
0.30579079079079075,1.7725653390548655,2.4786411801370276
0.3067867867867868,1.770057173718444,2.4738407103698745
0.30778278278278276,1.767565241405907,2.4690713095834074
0.30877877877877874,1.7650893850336626,2.464332677129572
0.3097747747747748,1.7626294495383517,2.459624516226903
0.31077077077077075,1.7601852818444828,2.4549465338985987
0.31176676676676673,1.7577567308326714,2.450298440911716
0.31276276276276277,1.7553436473084991,2.445679951717585
0.31375875875875875,1.7529458839719627,2.4410907843933023
0.31475475475475473,1.7505632953874897,2.436530660584401
0.3157507507507507,1.7481957379545487,2.4319993054485387
0.31674674674674674,1.7458430698787817,2.427496447600285
0.3177427427427427,1.743505151143711,2.4230218190569692
0.3187387387387387,1.7411818434829536,2.418575155185475
0.31973473473473474,1.7388730103529588,2.4141561946500882
0.3207307307307307,1.7365785169062717,2.4097646793613134
0.3217267267267267,1.73429822996527,2.4054003544255953
0.3227227227227227,1.7320320179963895,2.4010629680960256
0.3237187187187187,1.729779751084846,2.3967522717239236
0.3247147147147147,1.7275413009098035,2.3924680197113304
0.32571071071071067,1.7253165407200046,2.388209969464352
0.3267067067067067,1.7231053453098402,2.383977881347381
0.3277027027027027,1.7209075909958682,2.3797715186381314
0.32869869869869867,1.7187231555937468,2.3755906474835053
0.3296946946946947,1.7165519183955937,2.37143503685625
0.3306906906906907,1.714393760147749,2.3673044585124052
0.33168668668668666,1.7122485630289457,2.363198686949522
0.33268268268268264,1.7101162106288583,2.359117499365604
0.3336786786786787,1.7079965879270604,2.355060675618828
0.33467467467467465,1.705889581272331,2.3510279981879503
0.33567067067067063,1.7037950783623383,2.3470192521334146
0.33666666666666667,1.7017129682237064,2.3430342250591933
0.33766266266266265,1.6996431411923891,2.339072707075249
0.33865865865865863,1.697585488894441,2.335134490760697
0.3396546546546546,1.6955399042270767,2.331219371127591
0.34065065065065064,1.693506281340112,2.3273271455853735
0.3416466466466466,1.6914845156176939,2.3234576139059153
0.3426426426426426,1.6894745036603545,2.3196105781891867
0.34363863863863864,1.6874761432674001,2.3157858428295133
0.3446346346346346,1.68548933341957,2.31198321448244
0.3456306306306306,1.6835139742620322,2.308202502032114
0.3466266266266266,1.68154996708764,2.3044435165593122
0.3476226226226226,1.6795972143204925,2.3007060713099365
0.3486186186186186,1.6776556194997854,2.296989981664107
0.34961461461461457,1.6757250872639151,2.293295065105747
0.3506106106106106,1.6738055233348712,2.2896211411927108
0.3516066066066066,1.6718968345028906,2.285968031527405
0.35260260260260257,1.669998928611364,2.2823355597279176
0.3535985985985986,1.6681117145420132,2.278723551399619
0.3545945945945946,1.666235102200296,2.275131834107267
0.35559059059059056,1.6643690025010849,2.2715602373475545
0.35658658658658654,1.662513327354552,2.2680085925221323
0.3575825825825826,1.660667989652323,2.2644767329110733
0.35857857857857856,1.6588329032538387,2.2609644936468034
0.35957457457457453,1.6570079829729505,2.2574717116884284
0.36057057057057057,1.6551931445647465,2.2539982257965043
0.36156656656656655,1.653388304712575,2.2505438765082415
0.36256256256256253,1.651593381015306,2.2471085061130824
0.3635585585585585,1.6498082919747845,2.2436919586287227
0.36455455455455454,1.6480329569834964,2.2402940797774766
0.3655505505505505,1.6462672963124356,2.2369147169630708
0.3665465465465465,1.6445112310991719,2.2335537192477988
0.36754254254254254,1.6427646833360954,2.2302109373300416
0.3685385385385385,1.64102757585889,2.2268862235221736
0.3695345345345345,1.6392998323351466,2.2235794317287887
0.37053053053053053,1.6375813772531902,2.220290417425326
0.3715265265265265,1.6358721359110822,2.2170190376369923
0.3725225225225225,1.634172034405788,2.2137651509180665
0.37351851851851847,1.6324809996225322,2.2105286173314904
0.3745145145145145,1.6307989592243162,2.207309298428818
0.3755105105105105,1.6291258416415977,2.204107057230486
0.37650650650650647,1.6274615760621496,2.2009217582063654
0.3775025025025025,1.6258060924210558,2.1977532672566364
0.3784984984984985,1.6241593213908976,2.1946014516930044
0.37949449449449446,1.6225211943720517,2.1914661802201403
0.38049049049049044,1.6208916434831908,2.1883473229174677
0.3814864864864865,1.6192706015518818,2.185244751221208
0.38248248248248246,1.617658002105376,2.182158337906724
0.38347847847847844,1.6160537793615108,2.1790879570711175
0.38447447447447447,1.614457868219772,2.1760334841161164
0.38547047047047045,1.61287020425248,2.172994795731225
0.38646646646646643,1.611290723696123,2.169971769877121
0.3874624624624624,1.6097193634428286,2.166964285769319
0.38845845845845844,1.6081560610319423,2.163972223862083
0.3894544544544544,1.6066007546417667,2.160995465832595
0.3904504504504504,1.6050533830814027,2.158033894565346
0.39144644644644644,1.6035138857827274,2.1550873941367796
0.3924424424424424,1.6019822027924935,2.1521558498001747
0.3934384384384384,1.6004582747645413,2.1492391479707407
0.39443443443443443,1.5989420429521404,2.14633717621094
0.3954304304304304,1.5974334492004347,2.1434498232160664
0.3964264264264264,1.595932435939009,2.1405769787999875
0.3974224224224224,1.5944389461745665,2.137718533881138
0.3984184184184184,1.592952923483717,2.134874380468717
0.3994144144144144,1.5914743120058645,2.132044411649084
0.40041041041041037,1.5900030564362182,2.129228521572359
0.4014064064064064,1.588539102018884,2.1264266054392293
0.4024024024024024,1.5870823945400827,2.123638559487957
0.40339839839839836,1.585632880321453,2.120864280981547
0.40439439439439434,1.5841905062134571,2.118103668195153
0.4053903903903904,1.5827552195888872,2.1153566204036194
0.40638638638638636,1.5813269683364588,2.1126230378692505
0.40738238238238234,1.5799057008545143,2.109902821829738
0.40837837837837837,1.5784913660447975,2.107195874486259
0.40937437437437435,1.5770839133063366,2.104502098991745
0.41037037037037033,1.5756832925294064,2.101821399439357
0.41136636636636636,1.5742894540895844,2.0991536808510878
0.41236236236236234,1.5729023488418856,2.096498849166546
0.4133583583583583,1.5715219281149881,2.093856811231904
0.4143543543543543,1.5701481437055447,2.0912274747890005
0.41535035035035034,1.5687809478725636,2.0886107484646024
0.4163463463463463,1.5674202933318848,2.086006541759812
0.4173423423423423,1.566066133250728,2.08341476503966
0.41833833833833833,1.564718421242315,2.080835329522778
0.4193343343343343,1.5633771113605786,2.078268147271307
0.4203303303303303,1.5620421580949373,2.075713131180869
0.4213263263263263,1.5607135163651498,2.0731701949707393
0.4223223223223223,1.5593911415162394,2.0706392531741127
0.4233183183183183,1.5580749893134926,2.0681202211285536
0.42431431431431427,1.5567650159375235,2.0656130149665244
0.4253103103103103,1.555461177979416,2.063117551606104
0.4263063063063063,1.5541634324359257,2.060633748741802
0.42730230230230226,1.5528717367047495,2.058161524835511
0.4282982982982983,1.5515860485798654,2.0557007991075755
0.4292942942942943,1.5503063262469416,2.053251491528008
0.43029029029029026,1.5490325282787907,2.0508135228077955
0.43128628628628624,1.547764613630917,2.0483868143903603
0.43228228228228227,1.5465025416370848,2.045971288443114
0.43327827827827825,1.5452462720049938,2.043566867849135
0.43427427427427423,1.5439957648119782,2.041173476198967
0.43527027027027027,1.5427509805007729,2.038791037782513
0.43626626626626624,1.5415118798753662,2.036419477581074
0.4372622622622622,1.5402784240968517,2.0340587212594503
0.4382582582582582,1.5390505746793959,2.031708695158191
0.43925425425425424,1.5378282934862277,2.029369326285929
0.4402502502502502,1.5366115427256886,2.0270405423118136
0.4412462462462462,1.5354002849473367,2.024722271558079
0.44224224224224223,1.534194483038109,2.022414442992664
0.4432382382382382,1.5329941002185246,2.0201169862219754
0.4442342342342342,1.5317991000389533,2.0178298314837155
0.4452302302302302,1.5306094463759174,2.015552909639845
0.4462262262262262,1.5294251034284574,2.013286152169588
0.4472222222222222,1.5282460357145375,2.0110294911625735
0.44821821821821817,1.5270722080675074,2.0087828593120536
0.4492142142142142,1.5259035856325966,2.0065461899082115
0.4502102102102102,1.524740133863476,2.0043194168315543
0.45120620620620616,1.5235818185188439,2.0021024745463936
0.4522022022022022,1.5224286056590728,1.999895298094431
0.4531981981981982,1.5212804616428905,1.9976978230884028
0.45419419419419416,1.5201373531241127,1.9955099857058203
0.45519019019019014,1.51899924704841,1.9933317226827887
0.45618618618618617,1.5178661106501279,1.9911629713079202
0.45718218218218215,1.5167379114491368,1.9890036694162991
0.45817817817817813,1.5156146172477296,1.9868537553835504
0.45917417417417417,1.5144961961275627,1.9847131681199837
0.46017017017017015,1.5133826164466253,1.9825818470647993
0.4611661661661661,1.512273846836266,1.9804597321803739
0.4621621621621621,1.511169856198235,1.9783467639466292
0.46315815815815814,1.510070613701787,1.9762428833554702
0.4641541541541541,1.5089760887808044,1.9741480319052784
0.4651501501501501,1.507886251130969,1.9720621515955088
0.46614614614614613,1.5068010707069601,1.9699851849213206
0.4671421421421421,1.5057205177196997,1.9679170748682913
0.4681381381381381,1.5046445626336173,1.9658577649072173
0.46913413413413413,1.5035731761639686,1.9638071989889545
0.4701301301301301,1.5025063292741712,1.9617653215393247
0.4711261261261261,1.5014439931731987,1.959732077454101
0.47212212212212207,1.500386139312953,1.9577074120940523
0.4731181181181181,1.499332739385746,1.9556912712800494
0.4741141141141141,1.4982837653217607,1.9536836012882342
0.47511011011011006,1.4972391892865469,1.9516843488452376
0.4761061061061061,1.496198983678581,1.949693461123478
0.4771021021021021,1.4951631211268082,1.947710885736498
0.47809809809809806,1.4941315744882682,1.9457365707343894
0.47909409409409404,1.4931043168457079,1.9437704645992264
0.48009009009009007,1.4920813215052446,1.9418125162406084
0.48108608608608605,1.4910625619940525,1.9398626749912289
0.48208208208208203,1.490048012058085,1.937920890602491
0.48307807807807807,1.489037645659809,1.9359871132402093
0.48407407407407405,1.4880314369759842,1.9340612934803438
0.48507007007007,1.4870293603954683,1.9321433823047747
0.48606606606606606,1.4860313905170286,1.930233331097159
0.48706206206206204,1.485037502147212,1.9283310916388212
0.488058058058058,1.4840476702982164,1.9264366161046795
0.489054054054054,1.483061870185791,1.9245498570592618
0.49005005005005003,1.4820800772271894,1.9226707674527306
0.491046046046046,1.481102267039096,1.9207993006169726
0.492042042042042,1.4801284154356307,1.9189354102617409
0.49303803803803803,1.4791584984263457,1.9170790504708366
0.494034034034034,1.4781924922142582,1.9152301756983396
0.49503003003003,1.4772303731939,1.9133887407648766
0.49602602602602597,1.4762721179494,1.9115547008539506
0.497022022022022,1.4753177032525793,1.9097280115083024
0.498018018018018,1.4743671060610761,1.907908628626305
0.49901401401401396,1.4734203035164966,1.9060965084584391
0.50001001001001,1.4724772729425761,1.9042916076037721
0.501006006006006,1.4715379918433704,1.902493883006482
0.502002002002002,1.4706024379014693,1.9007032919524605
0.5029979979979979,1.4696705889762214,1.8989197920659089
0.5039939939939939,1.468742423102,1.897143341306004
0.5049899899899899,1.4678179184864673,1.8953738979635844
0.505985985985986,1.4668970535088723,1.8936114206579087
0.506981981981982,1.4659798067183665,1.8918558683334008
0.507977977977978,1.4650661568323329,1.8901072002564852
0.5089739739739739,1.464156082734747,1.8883653760124286
0.5099699699699699,1.4632495634745457,1.8866303555022157
0.5109659659659659,1.4623465782640235,1.8849020989394927
0.511961961961962,1.4614471064772334,1.8831805668475092
0.512957957957958,1.4605511276484309,1.881465720056122
0.5139539539539539,1.45965862147051,1.8797575196988163
0.5149499499499499,1.458769567793477,1.8780559272097737
0.5159459459459459,1.4578839466229299,1.8763609043209746
0.5169419419419419,1.4570017381185567,1.8746724130593215
0.5179379379379379,1.4561229225926593,1.8729904157438038
0.5189339339339339,1.4552474805086897,1.8713148749827042
0.5199299299299299,1.454375392479796,1.869645753670817
0.5209259259259259,1.453506639267397,1.867983014986712
0.5219219219219219,1.4526412017797619,1.8663266223900252
0.5229179179179179,1.451779061070619,1.8646765396187917
0.5239139139139138,1.4509201983377678,1.8630327306867898
0.5249099099099098,1.450064594921713,1.861395159880926
0.5259059059059059,1.4492122323043153,1.8597637917586485
0.5269019019019019,1.4483630921074493,1.8581385911453983
0.5278978978978979,1.4475171560916946,1.8565195231320677
0.5288938938938939,1.4466744061550156,1.8549065530725164
0.5298898898898898,1.4458348243314807,1.8532996465810794
0.5308858858858858,1.44499839278998,1.851698769530144
0.5318818818818818,1.4441650938329689,1.850103888047727
0.5328778778778779,1.44333490989521,1.84851496851508
0.5338738738738739,1.4425078235425484,1.8469319775643296
0.5348698698698698,1.4416838174706865,1.8453548820761474
0.5358658658658658,1.4408628745039844,1.8437836491774404
0.5368618618618618,1.4400449775942488,1.84221824623905
0.5378578578578578,1.4392301098195732,1.8406586408735188
0.5388538538538539,1.4384182543831592,1.8391048009328337
